Cycle: 15  AE.A244  1.562_X	Cycle: 15  AE.A244  1.562_Y	Cycle: 16  AE.A244  3.125_X	Cycle: 16  AE.A244  3.125_Y	Cycle: 17  AE.A244  6.25 _X	Cycle: 17  AE.A244  6.25 _Y	Cycle: 18  AE.A244  12.5 _X	Cycle: 18  AE.A244  12.5 _Y	Cycle: 19  AE.A244  25 µg_X	Cycle: 19  AE.A244  25 µg_Y	Cycle: 20  AE.A244  50 µg_X	Cycle: 20  AE.A244  50 µg_Y	Cycle: 21  AE.A244  100 µ_X	Cycle: 21  AE.A244  100 µ_Y	Cycle: 22  AE.A244  200 µ_X	Cycle: 22  AE.A244  200 µ_Y
645.94	0.381622	646.04	1.83316	646.04	3.81458	646.04	7.39603	645.94	15.8439	645.94	31.807	646.04	53.0925	646.04	85.2133
646.04	0.380035	646.14	1.82339	646.14	3.80793	646.14	7.38626	646.04	15.8536	646.04	31.8	646.14	53.0827	646.14	85.1937
646.14	0.374969	646.24	1.82339	646.24	3.81262	646.24	7.38626	646.14	15.8439	646.14	31.7805	646.24	53.0944	646.24	85.2035
646.24	0.374969	646.34	1.82809	646.34	3.81732	646.34	7.39096	646.24	15.8439	646.24	31.7805	646.34	53.1038	646.34	85.2082
646.34	0.379673	646.44	1.83511	646.44	3.82434	646.44	7.39798	646.34	15.8486	646.34	31.7852	646.44	53.1061	646.44	85.2054
646.44	0.386688	646.54	1.83511	646.54	3.82123	646.54	7.39798	646.44	15.8556	646.44	31.7922	646.54	53.1132	646.54	85.2054
646.54	0.396454	646.64	1.83511	646.64	3.81964	646.64	7.39798	646.54	15.8556	646.54	31.7922	646.64	53.1061	646.64	85.2101
646.64	0.393341	646.74	1.8273	646.74	3.81653	646.74	7.39328	646.64	15.8556	646.64	31.7922	646.74	53.0897	646.74	85.2125
646.74	0.383942	646.84	1.8187	646.84	3.80481	646.84	7.38626	646.74	15.8509	646.74	31.7875	646.84	53.0827	646.84	85.2054
646.84	0.376923	646.94	1.81168	646.94	3.80481	646.94	7.38626	646.84	15.8439	646.84	31.7852	646.94	53.0827	646.94	85.2054
646.94	0.376925	647.04	1.81637	647.04	3.80951	647.04	7.38119	646.94	15.8536	646.94	31.7922	647.04	53.0874	647.04	85.2101
647.04	0.381622	647.14	1.83511	647.14	3.81652	647.14	7.38821	647.04	15.8583	647.04	31.7969	647.14	53.0944	647.14	85.2172
647.14	0.388641	647.24	1.82339	647.24	3.81653	647.24	7.38821	647.14	15.8654	647.14	31.8039	647.24	53.0944	647.24	85.2172
647.24	0.388641	647.34	1.83823	647.34	3.81964	647.34	7.39133	647.24	15.8654	647.24	31.8039	647.34	53.0944	647.34	85.2203
647.34	0.391757	647.44	1.84293	647.44	3.83411	647.44	7.39603	647.34	15.8685	647.34	31.807	647.44	53.0944	647.44	85.225
647.44	0.391754	647.54	1.84293	647.54	3.83411	647.54	7.38626	647.44	15.8732	647.44	31.8215	647.54	53.0944	647.54	85.225
647.54	0.384735	647.64	1.84293	647.64	3.83411	647.64	7.38626	647.54	15.8732	647.54	31.8215	647.64	53.0944	647.64	85.225
647.64	0.394501	647.74	1.83121	647.74	3.83411	647.74	7.38626	647.64	15.8732	647.64	31.8117	647.74	53.1014	647.74	85.2203
647.74	0.394501	647.84	1.83121	647.84	3.83411	647.84	7.38626	647.74	15.8634	647.74	31.8215	647.84	53.0991	647.84	85.2133
647.84	0.394501	647.94	1.83121	647.94	3.82941	647.94	7.38626	647.84	15.8634	647.84	31.8215	647.94	53.1061	647.94	85.223
647.94	0.394501	648.04	1.83121	648.04	3.83215	648.04	7.38626	647.94	15.8634	647.94	31.8215	648.04	53.1061	648.04	85.223
648.04	0.391388	648.14	1.83121	648.14	3.83215	648.14	7.38626	648.04	15.8681	648.04	31.8312	648.14	53.0897	648.14	85.223
648.14	0.386688	648.24	1.83591	648.24	3.82239	648.24	7.38626	648.14	15.8751	648.14	31.8265	648.24	53.0944	648.24	85.2328
648.24	0.376923	648.34	1.84293	648.34	3.82239	648.34	7.38626	648.24	15.8751	648.24	31.8195	648.34	53.0944	648.34	85.2328
648.34	0.381989	648.44	1.84604	648.44	3.83216	648.44	7.38938	648.34	15.8751	648.34	31.8195	648.44	53.0827	648.44	85.2328
648.44	0.36991	648.54	1.8605	648.54	3.84191	648.54	7.40383	648.44	15.8704	648.44	31.8195	648.54	53.0925	648.54	85.2523
648.54	0.381989	648.64	1.85739	648.64	3.83881	648.64	7.40073	648.54	15.8732	648.54	31.841	648.64	53.0894	648.64	85.2539
648.64	0.371857	648.74	1.85269	648.74	3.83411	648.74	7.39291	648.64	15.8701	648.64	31.8231	648.74	53.0847	648.74	85.2613
648.74	0.367157	648.84	1.84293	648.84	3.83411	648.84	7.40109	648.74	15.8654	648.74	31.8137	648.84	53.0847	648.84	85.2543
648.84	0.371859	648.94	1.84604	648.94	3.83411	648.94	7.40891	648.84	15.8654	648.84	31.8285	648.94	53.0878	648.94	85.2574
648.94	0.381991	649.04	1.85544	649.04	3.82434	649.04	7.4136	648.94	15.8587	648.94	31.8215	649.04	53.0925	649.04	85.2621
649.04	0.381989	649.14	1.86246	649.14	3.83722	649.14	7.4183	649.04	15.8732	649.04	31.8332	649.14	53.0925	649.14	85.2621
649.14	0.374969	649.24	1.87418	649.24	3.85364	649.24	7.43234	649.14	15.8732	649.14	31.8332	649.24	53.1042	649.24	85.2738
649.24	0.386688	649.34	1.87418	649.34	3.85052	649.34	7.43002	649.24	15.8818	649.24	31.8449	649.34	53.1042	649.34	85.2738
649.34	0.386688	649.44	1.87418	649.44	3.8587	649.44	7.43234	649.34	15.8673	649.34	31.8449	649.44	53.1042	649.44	85.2738
649.44	0.386688	649.54	1.87418	649.54	3.8634	649.54	7.42532	649.44	15.8673	649.44	31.8449	649.54	53.0995	649.54	85.2738
649.54	0.386688	649.64	1.87418	649.64	3.8634	649.64	7.42532	649.54	15.8771	649.54	31.8449	649.64	53.0972	649.64	85.2707
649.64	0.386688	649.74	1.87418	649.74	3.8634	649.74	7.42532	649.64	15.8673	649.64	31.8449	649.74	53.1042	649.74	85.2789
649.74	0.386688	649.84	1.87418	649.84	3.86029	649.84	7.42532	649.74	15.8673	649.74	31.8449	649.84	53.1042	649.84	85.2707
649.84	0.386688	649.94	1.87418	649.94	3.85559	649.94	7.43002	649.84	15.8704	649.84	31.8332	649.94	53.1042	649.94	85.2691
649.94	0.386688	650.04	1.88394	650.04	3.85559	650.04	7.43704	649.94	15.8751	649.94	31.8449	650.04	53.1042	650.04	85.2738
650.04	0.386688	650.14	1.87418	650.14	3.85559	650.14	7.43704	650.04	15.8654	650.04	31.8449	650.14	53.0995	650.14	85.2738
650.14	0.396454	650.24	1.87418	650.24	3.86536	650.24	7.43704	650.14	15.8751	650.14	31.8332	650.24	53.0925	650.24	85.2738
650.24	0.396454	650.34	1.87888	650.34	3.87006	650.34	7.45151	650.24	15.8751	650.24	31.8332	650.34	53.0972	650.34	85.2687
650.34	0.401158	650.44	1.88589	650.44	3.86731	650.44	7.45853	650.34	15.8798	650.34	31.8379	650.44	53.1042	650.44	85.2758
650.44	0.398407	650.54	1.88589	650.54	3.87708	650.54	7.45853	650.44	15.8868	650.44	31.8449	650.54	53.1042	650.54	85.2758
650.54	0.408173	650.64	1.88589	650.64	3.87708	650.64	7.45853	650.54	15.8868	650.54	31.8449	650.64	53.1042	650.64	85.2758
650.64	0.398407	650.74	1.88589	650.74	3.86261	650.74	7.45853	650.64	15.8868	650.64	31.8402	650.74	53.1042	650.74	85.266
650.74	0.398407	650.84	1.88589	650.84	3.86536	650.84	7.45383	650.74	15.874	650.74	31.8332	650.84	53.1042	650.84	85.266
650.84	0.408173	650.94	1.87925	650.94	3.8556	650.94	7.45658	650.84	15.8693	650.84	31.8379	650.94	53.0991	650.94	85.2707
650.94	0.403113	651.04	1.8937	651.04	3.86535	651.04	7.46633	650.94	15.8693	650.94	31.8566	651.04	53.1159	651.04	85.273
651.04	0.429657	651.14	1.88394	651.14	3.8603	651.14	7.45346	651.04	15.879	651.04	31.8664	651.14	53.1061	651.14	85.2562
651.14	0.410126	651.24	1.88394	651.24	3.86261	651.24	7.44876	651.14	15.8693	651.14	31.8566	651.24	53.1159	651.24	85.2609
651.24	0.410126	651.34	1.87418	651.34	3.85559	651.34	7.45853	651.24	15.8693	651.24	31.8566	651.34	53.1061	651.34	85.2777
651.34	0.410128	651.44	1.89176	651.44	3.85871	651.44	7.46164	651.34	15.879	651.34	31.8566	651.44	53.1093	651.44	85.2808
651.44	0.413241	651.54	1.90347	651.54	3.8634	651.54	7.46634	651.44	15.8821	651.44	31.8511	651.54	53.1237	651.54	85.2855
651.54	0.421051	651.64	1.89371	651.64	3.8634	651.64	7.46634	651.54	15.8771	651.54	31.8605	651.64	53.1237	651.64	85.2758
651.64	0.425751	651.74	1.89371	651.74	3.8634	651.74	7.46634	651.64	15.8771	651.64	31.8605	651.74	53.119	651.74	85.2855
651.74	0.425751	651.84	1.89371	651.84	3.85364	651.84	7.46634	651.74	15.8868	651.74	31.8605	651.84	53.112	651.84	85.2808
651.84	0.425751	651.94	1.89682	651.94	3.85364	651.94	7.46634	651.84	15.8868	651.84	31.8605	651.94	53.112	651.94	85.2836
651.94	0.435516	652.04	1.90152	652.04	3.85364	652.04	7.46634	651.94	15.8966	651.94	31.8605	652.04	53.1069	652.04	85.2836
652.04	0.435516	652.14	1.89645	652.14	3.85833	652.14	7.4808	652.04	15.8966	652.04	31.8605	652.14	53.1186	652.14	85.2883
652.14	0.437103	652.24	1.90817	652.24	3.86536	652.24	7.47806	652.14	15.8966	652.14	31.8652	652.24	53.1307	652.24	85.2922
652.24	0.449188	652.34	1.91519	652.34	3.86536	652.34	7.47806	652.24	15.8966	652.24	31.8723	652.34	53.1284	652.34	85.2875
652.34	0.449188	652.44	1.91519	652.44	3.85559	652.44	7.48782	652.34	15.8966	652.34	31.8723	652.44	53.1307	652.44	85.2828
652.44	0.444489	652.54	1.91519	652.54	3.85559	652.54	7.48782	652.44	15.8935	652.44	31.8723	652.54	53.1237	652.54	85.2758
652.54	0.437469	652.64	1.90659	652.64	3.84699	652.64	7.47922	652.54	15.8888	652.54	31.8723	652.64	53.1054	652.64	85.2672
652.64	0.428864	652.74	1.91129	652.74	3.85168	652.74	7.47922	652.64	15.8802	652.64	31.8636	652.74	53.11	652.74	85.2766
652.74	0.433563	652.84	1.91129	652.84	3.85168	652.84	7.4722	652.74	15.8849	652.74	31.8652	652.84	53.1198	652.84	85.2933
652.84	0.433566	652.94	1.91599	652.94	3.85639	652.94	7.4769	652.84	15.8849	652.84	31.8605	652.94	53.1214	652.94	85.2836
652.94	0.448033	653.04	1.923	653.04	3.8634	653.04	7.48391	652.94	15.8896	652.94	31.8684	653.04	53.1237	653.04	85.2836
653.04	0.449982	653.14	1.923	653.14	3.8634	653.14	7.48392	653.04	15.8966	653.04	31.8801	653.14	53.1268	653.14	85.2883
653.14	0.457001	653.24	1.923	653.24	3.8634	653.24	7.48392	653.14	15.8919	653.14	31.8801	653.24	53.1315	653.24	85.2953
653.24	0.457001	653.34	1.89877	653.34	3.85364	653.34	7.48587	653.24	15.8849	653.24	31.877	653.34	53.1218	653.34	85.2855
653.34	0.450348	653.44	1.89176	653.44	3.86341	653.44	7.48587	653.34	15.8751	653.34	31.8625	653.44	53.1218	653.44	85.2953
653.44	0.45505	653.54	1.89334	653.54	3.8681	653.54	7.50033	653.44	15.8751	653.44	31.8656	653.54	53.1312	653.54	85.3
653.54	0.459747	653.64	1.88589	653.64	3.87512	653.64	7.49759	653.54	15.8798	653.54	31.875	653.64	53.1452	653.64	85.307
653.64	0.466766	653.74	1.88589	653.74	3.87512	653.74	7.50735	653.64	15.8966	653.64	31.882	653.74	53.1452	653.74	85.2925
653.74	0.4617	653.84	1.89877	653.84	3.86847	653.84	7.5007	653.74	15.8966	653.74	31.882	653.84	53.1385	653.84	85.2886
653.84	0.471835	653.94	1.89371	653.94	3.88293	653.94	7.51517	653.84	15.8997	653.84	31.8851	653.94	53.1432	653.94	85.2933
653.94	0.476532	654.04	1.89371	654.04	3.88293	654.04	7.51205	653.94	15.9013	653.94	31.8898	654.04	53.1432	654.04	85.2886
654.04	0.476532	654.14	1.90347	654.14	3.8927	654.14	7.50266	654.04	15.8966	654.04	31.8867	654.14	53.1432	654.14	85.2914
654.14	0.479645	654.24	1.90347	654.24	3.8927	654.24	7.5054	654.14	15.8966	654.14	31.882	654.24	53.1432	654.24	85.2816
654.24	0.484344	654.34	1.89371	654.34	3.88293	654.34	7.48587	654.24	15.8919	654.24	31.882	654.34	53.1335	654.34	85.2719
654.34	0.464813	654.44	1.88901	654.44	3.88294	654.44	7.48587	654.34	15.8751	654.34	31.8723	654.44	53.1335	654.44	85.2816
654.44	0.464816	654.54	1.88669	654.54	3.88763	654.54	7.49057	654.44	15.8868	654.44	31.8723	654.54	53.1479	654.54	85.2863
654.54	0.474213	654.64	1.88394	654.64	3.89465	654.64	7.49759	654.54	15.8915	654.54	31.8801	654.64	53.155	654.64	85.2933
654.64	0.488251	654.74	1.87418	654.74	3.89777	654.74	7.48782	654.64	15.8986	654.64	31.8918	654.74	53.1483	654.74	85.2867
654.74	0.481598	654.84	1.87418	654.84	3.90247	654.84	7.49759	654.74	15.8919	654.74	31.8851	654.84	53.153	654.84	85.3011
654.84	0.486298	654.94	1.87417	654.94	3.89776	654.94	7.49759	654.84	15.8935	654.84	31.8801	654.94	53.153	654.94	85.2914
654.94	0.486295	655.04	1.86911	655.04	3.88568	655.04	7.49253	654.94	15.8888	654.94	31.8801	655.04	53.148	655.04	85.293
655.04	0.481232	655.14	1.87613	655.14	3.8927	655.14	7.49484	655.04	15.8837	655.04	31.875	655.14	53.155	655.14	85.2953
655.14	0.488251	655.24	1.88589	655.24	3.8927	655.24	7.48782	655.14	15.8907	655.14	31.882	655.24	53.155	655.24	85.2953
655.24	0.488251	655.34	1.86636	655.34	3.88293	655.34	7.47806	655.24	15.9005	655.24	31.882	655.34	53.1452	655.34	85.2855
655.34	0.478491	655.44	1.87613	655.44	3.8927	655.44	7.48782	655.34	15.8907	655.34	31.8723	655.44	53.155	655.44	85.2953
655.44	0.488251	655.54	1.87613	655.54	3.88959	655.54	7.48782	655.44	15.8958	655.44	31.8867	655.54	53.1503	655.54	85.2953
655.54	0.498016	655.64	1.86948	655.64	3.888	655.64	7.48117	655.54	15.8986	655.54	31.8937	655.64	53.1366	655.64	85.2886
655.64	0.491364	655.74	1.88394	655.74	3.8927	655.74	7.48587	655.64	15.8872	655.64	31.8871	655.74	53.1413	655.74	85.2933
655.74	0.496063	655.84	1.88394	655.84	3.888	655.84	7.48587	655.74	15.8849	655.74	31.8918	655.84	53.1382	655.84	85.2933
655.84	0.496066	655.94	1.87417	655.94	3.89038	655.94	7.49563	655.84	15.8849	655.84	31.8918	655.94	53.1413	655.94	85.298
655.94	0.500761	656.04	1.87418	656.04	3.89465	656.04	7.48587	655.94	15.8994	655.94	31.8965	656.04	53.155	656.04	85.2953
656.04	0.488251	656.14	1.87418	656.14	3.89465	656.14	7.48587	656.04	15.8935	656.04	31.889	656.14	53.155	656.14	85.2906
656.14	0.488251	656.24	1.87418	656.24	3.89465	656.24	7.48587	656.14	15.8888	656.14	31.882	656.24	53.155	656.24	85.2933
656.24	0.491364	656.34	1.87418	656.34	3.90637	656.34	7.48587	656.24	15.8888	656.24	31.882	656.34	53.155	656.34	85.2836
656.34	0.496057	656.44	1.8613	656.44	3.89191	656.44	7.4761	656.34	15.8888	656.34	31.882	656.44	53.1421	656.44	85.2836
656.44	0.486298	656.54	1.86636	656.54	3.88959	656.54	7.47299	656.44	15.879	656.44	31.877	656.54	53.1374	656.54	85.2805
656.54	0.490997	656.64	1.86166	656.64	3.89191	656.64	7.46829	656.54	15.879	656.54	31.8793	656.64	53.1374	656.64	85.2758
656.64	0.493317	656.74	1.85464	656.74	3.88489	656.74	7.46829	656.64	15.8743	656.64	31.877	656.74	53.1374	656.74	85.2875
656.74	0.486298	656.84	1.85464	656.84	3.88959	656.84	7.46829	656.74	15.8673	656.74	31.884	656.84	53.1374	656.84	85.2875
656.84	0.4863	656.94	1.86753	656.94	3.89972	656.94	7.47141	656.84	15.872	656.84	31.8937	656.94	53.1405	656.94	85.2906
656.94	0.4863	657.04	1.86245	657.04	3.90442	657.04	7.48587	656.94	15.8919	656.94	31.8969	657.04	53.1335	657.04	85.2953
657.04	0.486298	657.14	1.85934	657.14	3.91418	657.14	7.48587	657.04	15.8966	657.04	31.9015	657.14	53.1452	657.14	85.2953
657.14	0.486298	657.24	1.85464	657.24	3.91418	657.24	7.48587	657.14	15.8919	657.14	31.9016	657.24	53.1335	657.24	85.2906
657.24	0.486298	657.34	1.85971	657.34	3.91418	657.34	7.48587	657.24	15.8849	657.24	31.8969	657.34	53.1335	657.34	85.2836
657.34	0.486296	657.44	1.84958	657.44	3.91107	657.44	7.48275	657.34	15.8849	657.34	31.8898	657.44	53.1257	657.44	85.2805
657.44	0.483182	657.54	1.84018	657.54	3.91614	657.54	7.48783	657.44	15.8818	657.44	31.8867	657.54	53.1257	657.54	85.2758
657.54	0.478485	657.64	1.84293	657.64	3.90637	657.64	7.48312	657.54	15.8771	657.54	31.882	657.64	53.114	657.64	85.2758
657.64	0.478485	657.74	1.84293	657.74	3.91925	657.74	7.48392	657.64	15.8771	657.64	31.882	657.74	53.1171	657.74	85.2789
657.74	0.481598	657.84	1.84958	657.84	3.92084	657.84	7.49252	657.74	15.8802	657.74	31.8851	657.84	53.1187	657.84	85.2805
657.84	0.483184	657.94	1.83823	657.94	3.91925	657.94	7.49094	657.84	15.8865	657.84	31.8984	657.94	53.1171	657.94	85.2672
657.94	0.481601	658.04	1.85269	658.04	3.92901	658.04	7.5054	657.94	15.8919	657.94	31.8969	658.04	53.1304	658.04	85.2719
658.04	0.486298	658.14	1.85269	658.14	3.922	658.14	7.51517	658.04	15.8966	658.04	31.8984	658.14	53.1257	658.14	85.2719
658.14	0.486298	658.24	1.84488	658.24	3.91888	658.24	7.51205	658.14	15.8966	658.14	31.882	658.24	53.1226	658.24	85.2687
658.24	0.483185	658.34	1.83627	658.34	3.9173	658.34	7.51047	658.24	15.8888	658.24	31.8937	658.34	53.121	658.34	85.2672
658.34	0.481601	658.44	1.84097	658.44	3.93176	658.44	7.51517	658.34	15.8802	658.34	31.8937	658.44	53.1257	658.44	85.2766
658.44	0.476532	658.54	1.84097	658.54	3.93176	658.54	7.51047	658.44	15.8849	658.44	31.8937	658.54	53.1257	658.54	85.2836
658.54	0.476532	658.64	1.84763	658.64	3.93841	658.64	7.52182	658.54	15.8849	658.54	31.8937	658.64	53.1323	658.64	85.2902
658.64	0.483185	658.74	1.84293	658.74	3.93372	658.74	7.51712	658.64	15.8915	658.64	31.9004	658.74	53.1374	658.74	85.2855
658.74	0.478485	658.84	1.83981	658.84	3.92395	658.84	7.50735	658.74	15.8837	658.74	31.9055	658.84	53.1276	658.84	85.2758
658.84	0.468719	658.94	1.83512	658.94	3.92085	658.94	7.50034	658.84	15.879	658.84	31.891	658.94	53.1276	658.94	85.2711
658.94	0.468727	659.04	1.84798	659.04	3.92901	659.04	7.52023	658.94	15.879	658.94	31.884	659.04	53.1307	659.04	85.2769
659.04	0.465179	659.14	1.84293	659.14	3.92395	659.14	7.51517	659.04	15.8919	659.04	31.8968	659.14	53.121	659.14	85.2621
659.14	0.464813	659.24	1.8613	659.24	3.9306	659.24	7.53354	659.14	15.8771	659.14	31.8918	659.24	53.1304	659.24	85.2734
659.24	0.471466	659.34	1.84683	659.34	3.9259	659.34	7.51907	659.24	15.8935	659.24	31.8984	659.34	53.1061	659.34	85.266
659.34	0.457001	659.44	1.84683	659.44	3.91614	659.44	7.51907	659.34	15.8693	659.34	31.8793	659.44	53.1061	659.44	85.266
659.44	0.445282	659.54	1.84683	659.54	3.91614	659.54	7.50266	659.44	15.8693	659.44	31.8723	659.54	53.1061	659.54	85.2562
659.54	0.442169	659.64	1.8566	659.64	3.91614	659.64	7.49564	659.54	15.8693	659.54	31.8723	659.64	53.1061	659.64	85.2562
659.64	0.437469	659.74	1.8519	659.74	3.9259	659.74	7.49564	659.64	15.8693	659.64	31.8723	659.74	53.1159	659.74	85.2562
659.74	0.449188	659.84	1.84488	659.84	3.9259	659.84	7.49564	659.74	15.8693	659.74	31.8723	659.84	53.1159	659.84	85.2593
659.84	0.44919	659.94	1.85776	659.94	3.92902	659.94	7.49875	659.84	15.8693	659.84	31.8723	659.94	53.1093	659.94	85.2672
659.94	0.452304	660.04	1.86245	660.04	3.93371	660.04	7.50345	659.94	15.8821	659.94	31.8754	660.04	53.1108	660.04	85.2687
660.04	0.457001	660.14	1.86246	660.14	3.93372	660.14	7.50345	660.04	15.8868	660.04	31.8801	660.14	53.1093	660.14	85.2672
660.14	0.457001	660.24	1.86246	660.24	3.92902	660.24	7.49368	660.14	15.8868	660.14	31.8848	660.24	53.1108	660.24	85.2621
660.24	0.452301	660.34	1.86246	660.34	3.9267	660.34	7.49368	660.24	15.8868	660.24	31.8871	660.34	53.1093	660.34	85.2621
660.34	0.455048	660.44	1.86246	660.44	3.93372	660.44	7.49838	660.34	15.8868	660.34	31.8801	660.44	53.1108	660.44	85.2523
660.44	0.455048	660.54	1.86246	660.54	3.92902	660.54	7.5054	660.44	15.8868	660.44	31.8898	660.54	53.0944	660.54	85.2523
660.54	0.455048	660.64	1.86716	660.64	3.922	660.64	7.5054	660.54	15.8868	660.54	31.8898	660.64	53.0944	660.64	85.2426
660.64	0.455048	660.74	1.86948	660.74	3.922	660.74	7.51517	660.64	15.8868	660.64	31.8898	660.74	53.0944	660.74	85.2473
660.74	0.455048	660.84	1.85074	660.84	3.91028	660.84	7.49875	660.74	15.8868	660.74	31.8867	660.84	53.078	660.84	85.2426
660.84	0.443329	660.94	1.85074	660.94	3.91028	660.94	7.49173	660.84	15.8704	660.84	31.8703	660.94	53.0757	660.94	85.2523
660.94	0.440216	661.04	1.85074	661.04	3.91028	661.04	7.49643	660.94	15.8732	660.94	31.8703	661.04	53.0827	661.04	85.2426
661.04	0.425751	661.14	1.86911	661.14	3.93176	661.14	7.51517	661.04	15.8634	661.04	31.8703	661.14	53.0944	661.14	85.2543
661.14	0.437469	661.24	1.86441	661.24	3.93176	661.24	7.52689	661.14	15.8751	661.14	31.882	661.24	53.0944	661.24	85.2543
661.24	0.440582	661.34	1.85464	661.34	3.93176	661.34	7.52689	661.24	15.8798	661.24	31.882	661.34	53.0897	661.34	85.2543
661.34	0.442167	661.44	1.86129	661.44	3.92865	661.44	7.52377	661.34	15.8868	661.34	31.882	661.44	53.0843	661.44	85.2512
661.44	0.437467	661.54	1.84684	661.54	3.92395	661.54	7.51908	661.44	15.8837	661.44	31.8789	661.54	53.0866	661.54	85.2465
661.54	0.434357	661.64	1.84683	661.64	3.92395	661.64	7.51437	661.54	15.879	661.54	31.884	661.64	53.0768	661.64	85.2465
661.64	0.429657	661.74	1.84683	661.74	3.92395	661.74	7.50735	661.64	15.879	661.64	31.884	661.74	53.0768	661.74	85.2465
661.74	0.429657	661.84	1.84995	661.84	3.92395	661.84	7.50735	661.74	15.879	661.74	31.884	661.84	53.0768	661.84	85.2465
661.84	0.429657	661.94	1.85464	661.94	3.93372	661.94	7.50735	661.84	15.879	661.84	31.884	661.94	53.0768	661.94	85.2418
661.94	0.429657	662.04	1.85464	662.04	3.92395	662.04	7.50735	661.94	15.879	661.94	31.884	662.04	53.0768	662.04	85.2347
662.04	0.439423	662.14	1.85464	662.14	3.92395	662.14	7.50735	662.04	15.879	662.04	31.884	662.14	53.0768	662.14	85.225
662.14	0.439423	662.24	1.85464	662.24	3.92395	662.24	7.50735	662.14	15.879	662.14	31.8742	662.24	53.0768	662.24	85.2347
662.24	0.439423	662.34	1.85153	662.34	3.93372	662.34	7.50735	662.24	15.879	662.24	31.884	662.34	53.0768	662.34	85.2297
662.34	0.439423	662.44	1.84683	662.44	3.93372	662.44	7.51712	662.34	15.8888	662.34	31.884	662.44	53.0768	662.44	85.232
662.44	0.439423	662.54	1.84683	662.54	3.93372	662.54	7.51712	662.44	15.8888	662.44	31.8742	662.54	53.0768	662.54	85.225
662.54	0.434723	662.64	1.84683	662.64	3.9306	662.64	7.51205	662.54	15.8888	662.54	31.884	662.64	53.0721	662.64	85.225
662.64	0.437469	662.74	1.84213	662.74	3.93762	662.74	7.51907	662.64	15.8919	662.64	31.8742	662.74	53.0698	662.74	85.225
662.74	0.437469	662.84	1.83511	662.84	3.93292	662.84	7.52884	662.74	15.8966	662.74	31.8742	662.84	53.0866	662.84	85.2152
662.84	0.432404	662.94	1.83511	662.94	3.9259	662.94	7.52884	662.84	15.8966	662.84	31.8644	662.94	53.0819	662.94	85.2152
662.94	0.439423	663.04	1.83511	663.04	3.9259	663.04	7.51437	662.94	15.8966	662.94	31.8644	663.04	53.0651	663.04	85.2152
663.04	0.439423	663.14	1.83511	663.14	3.9259	663.14	7.50735	663.04	15.8966	663.04	31.8644	663.14	53.0651	663.14	85.2152
663.14	0.449188	663.24	1.83823	663.24	3.9259	663.24	7.51047	663.14	15.9013	663.14	31.8644	663.24	53.078	663.24	85.2152
663.24	0.452301	663.34	1.83121	663.34	3.91418	663.34	7.50345	663.24	15.9212	663.24	31.8676	663.34	53.071	663.34	85.1918
663.34	0.445282	663.44	1.83121	663.44	3.90948	663.44	7.50345	663.34	15.9095	663.34	31.8508	663.44	53.071	663.44	85.1949
663.44	0.445282	663.54	1.83121	663.54	3.91223	663.54	7.50345	663.44	15.9025	663.44	31.8508	663.54	53.0663	663.54	85.1996
663.54	0.440582	663.64	1.82614	663.64	3.90716	663.64	7.50815	663.54	15.9025	663.54	31.8508	663.64	53.0542	663.64	85.2043
663.64	0.448029	663.74	1.83316	663.74	3.91418	663.74	7.51517	663.64	15.9072	663.64	31.8555	663.74	53.0612	663.74	85.2082
663.74	0.455048	663.84	1.82846	663.84	3.90948	663.84	7.51047	663.74	15.9142	663.74	31.8625	663.84	53.0534	663.84	85.2019
663.84	0.450344	663.94	1.81833	663.94	3.90247	663.94	7.50345	663.84	15.9064	663.84	31.8675	663.94	53.0417	663.94	85.1996
663.94	0.443329	664.04	1.81674	664.04	3.90247	664.04	7.50345	663.94	15.8947	663.94	31.8605	664.04	53.0319	664.04	85.2113
664.04	0.440216	664.14	1.83121	664.14	3.90247	664.14	7.50345	664.04	15.8947	664.04	31.8605	664.14	53.0448	664.14	85.2082
